type,assignment_id,assignment_name,teacher_name,error_message,response_code,processed_date
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:26.478561
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:26.677018
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:25.002937
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:30.847637
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:24.003727
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:06:01.102858
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:01.215074
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:27.861155
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:06:03.681451
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:05:56.987626
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:28.534708
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:29.600207
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:05:58.054121
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:27.497267
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:02.296126
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:25.075308
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:06:03.629217
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:30.712314
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:05:59.019123
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:25.641605
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:06:02.475093
Submission,b1e59b00-c901-4c24-bedb-6bba0196e14e,Week 1 Shop Participation,Erik Synnestvedt,no GradebookColumnDefinition for lineItemId=b1e59b00-c901-4c24-bedb-6bba0196e14e,400,2025-09-09 06:06:01.914278
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:03.175361
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:28.100955
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:24.490389
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:06:00.013126
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:27.929320
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:26.289226
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:31.192124
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:06:01.733387
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:05:59.662134
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:29.369870
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:31.031593
Submission,2f0417c0-5e3b-4120-9e2f-ac08e7d79cdf,Summer Experience Sharing,Erik Synnestvedt,"{""code"":""-1"",""message"":""You are not logged on or your session has expired.""}",403,2025-09-05 06:06:33.831304
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:06:01.912503
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:06:05.086364
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:26.294959
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:30.496048
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:27.002873
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:25.579405
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:06:02.671961
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:29.101424
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:30.346110
Submission,1f91916e-4629-4a6f-8773-970763320fc2,Scenario Card Recording,Kristen Kenney,no GradebookColumnDefinition for lineItemId=1f91916e-4629-4a6f-8773-970763320fc2,400,2025-09-09 06:06:01.612572
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:25.811999
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:28.759511
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:05:58.687939
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:27.063539
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:29.766783
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:31.274261
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:00.316439
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:29.607009
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:29.427901
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:24.802698
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:03.699073
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:06:00.203189
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:01.668812
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:05:59.286335
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:28.670962
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:29.547077
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:28.960718
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:05:59.842712
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:06:02.667889
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:26.471866
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:05:58.236689
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:26.396402
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:05:58.336280
Submission,1f91916e-4629-4a6f-8773-970763320fc2,Scenario Card Recording,Kristen Kenney,no GradebookColumnDefinition for lineItemId=1f91916e-4629-4a6f-8773-970763320fc2,400,2025-09-09 06:06:02.837302
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:04.263095
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:04.086115
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:06:02.241573
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:28.274766
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:06:05.054085
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:06:00.426211
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:28.119658
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:24.766175
Submission,f89b7c28-3034-4570-bdf4-fd8339a98728,Scenario Card Recording,Kristen Kenney,no GradebookColumnDefinition for lineItemId=f89b7c28-3034-4570-bdf4-fd8339a98728,400,2025-09-06 06:06:26.797993
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:30.555801
Submission,210c8bcf-1c6a-4465-9203-1f7f2a5f621f,Scenario Card Recording,Kristen Kenney,no GradebookColumnDefinition for lineItemId=210c8bcf-1c6a-4465-9203-1f7f2a5f621f,400,2025-09-05 06:06:33.686361
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:24.121230
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:06:04.126102
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:27.236161
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:30.535021
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:06:04.814193
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:32.088599
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:29.833663
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:25.749558
Submission,5caa26bc-8b3d-46d3-a11d-830150433851,MCAS - Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=5caa26bc-8b3d-46d3-a11d-830150433851,400,2025-09-09 06:06:02.259101
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:29.408251
Submission,94d3899f-af06-4657-b14d-211b6b0334a0,Quizziz Algebra I Review,Robert Flynn,no GradebookColumnDefinition for lineItemId=94d3899f-af06-4657-b14d-211b6b0334a0,400,2025-09-06 06:06:25.969911
Submission,b1e59b00-c901-4c24-bedb-6bba0196e14e,Week 1 Shop Participation,Erik Synnestvedt,no GradebookColumnDefinition for lineItemId=b1e59b00-c901-4c24-bedb-6bba0196e14e,400,2025-09-09 06:06:02.206105
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:03.200945
Submission,3f655fc3-199d-4861-b2de-7ea562afc928,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=3f655fc3-199d-4861-b2de-7ea562afc928,400,2025-09-06 06:06:30.292015
Submission,71ac2184-286e-4d4f-9fa4-3c5c0c584d9a,Beginning of the Year Survey,Robert Flynn,"Student is not enrolled in this section: Section OID=MST000000kxP1l, Student OID=STD000000je09i",400,2025-09-08 06:06:19.349523
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:28.973598
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:32.161288
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:06:02.110701
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:29.426125
Submission,4c829ce6-3702-47f9-a2d7-ad634d5dfc35,MC Benchley Jaws and Swimming with Nightmares MCAS (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=4c829ce6-3702-47f9-a2d7-ad634d5dfc35,400,2025-09-09 06:05:58.536456
Submission,1e1a3568-1a9d-4e22-aa5c-bde6917e8603,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=1e1a3568-1a9d-4e22-aa5c-bde6917e8603,400,2025-09-06 06:06:31.159008
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:27.454050
Submission,7b314ca1-308e-4577-883a-94f3680f50c9,U1-AP/CP1 Track Decision,Erin Bordeau,no GradebookColumnDefinition for lineItemId=7b314ca1-308e-4577-883a-94f3680f50c9,400,2025-09-05 06:06:35.856154
Submission,08c635a1-c9db-44b8-8417-ed9ae63b514f,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=08c635a1-c9db-44b8-8417-ed9ae63b514f,400,2025-09-06 06:06:27.908685
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:28.869016
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:05:59.979803
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:31.430272
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:05:57.879450
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:26.010281
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:27.736914
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:27.657696
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:24.759337
Submission,05f81873-7eac-4ec9-b8d1-2ca3159f0562,wk 2 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=05f81873-7eac-4ec9-b8d1-2ca3159f0562,400,2025-09-06 06:06:25.994798
Submission,d9785616-bfd4-4383-9dbb-0fa2779fd0b7,Summer Reading Guides,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=d9785616-bfd4-4383-9dbb-0fa2779fd0b7,400,2025-09-06 06:06:26.456779
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:02.076536
Submission,60dbdaef-a535-4466-a96f-3f120aeda64d,wk 1 do now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=60dbdaef-a535-4466-a96f-3f120aeda64d,400,2025-09-06 06:06:28.765383
Submission,0671e479-4cd3-4722-a3fd-575f708c4bb8,wk 2 Do Now,Abigail Mutschler,no GradebookColumnDefinition for lineItemId=0671e479-4cd3-4722-a3fd-575f708c4bb8,400,2025-09-09 06:06:01.733635
Submission,ad3b3380-e54d-4d71-8282-6927ab224d40,MCAS - Multiple Choice Protecting Freedoms (Copy),Abigail Mutschler,no GradebookColumnDefinition for lineItemId=ad3b3380-e54d-4d71-8282-6927ab224d40,400,2025-09-09 06:06:04.628689
